location_name,lat,lon,date,time,species_tvk,species,passes,percentile,activity_level,pass_definition,detector_make,detector_model,detector_height_m,roost_within_25m,activity_elevated_by_roost,roost_species,linear_feature_adjacent,linear_feature_25m,anthropogenic_feature_adjacent,anthropogenic_feature_25m,temperature_c,rainfall,wind_speed_mph,method_of_classification,analysis_software_used,site_name,reference_range_size,location_filter,date_filter,detector_make_filter
d8,55.022133,-6.82135,2018-08-19,21:34:49,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:35:03,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:35:06,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:39:22,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:39:24,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:41:40,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:44:05,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:45:53,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:48:15,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:48:23,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:48:25,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:48:28,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:48:30,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:48:33,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,21:56:12,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:02:06,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:02:11,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:02:12,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:02:13,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:02:41,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:03:27,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:03:28,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:04:20,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:04:39,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:04:41,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:06:17,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:09:29,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:10:32,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:10:37,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:11:10,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:14:34,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:18:03,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:18:05,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:18:09,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:18:49,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:24:18,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:49:36,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:49:41,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:53:49,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,22:54:58,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,23:03:14,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,23:03:21,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,23:19:03,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,23:59:16,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,23:59:24,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-19,23:59:26,NHMSYS0000080185,Nyctalus leisleri,69,98,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:26:53,NHMSYS0000080185,Nyctalus leisleri,5,67,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:27:05,NHMSYS0000080185,Nyctalus leisleri,5,67,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:27:09,NHMSYS0000080185,Nyctalus leisleri,5,67,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d9,55.01965,-6.82065,2018-08-19,21:42:41,NHMSYS0000080185,Nyctalus leisleri,5,67,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d9,55.01965,-6.82065,2018-08-19,22:16:51,NHMSYS0000080185,Nyctalus leisleri,5,67,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,00:20:07,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,00:22:50,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,00:23:01,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,00:23:06,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,00:48:32,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,00:48:36,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,00:48:43,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,01:04:48,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,01:04:55,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,01:46:11,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,21:39:44,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,21:55:41,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,21:55:47,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,21:55:52,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,21:55:57,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,21:56:05,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:19:19,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:19:24,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:19:28,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:19:35,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:19:37,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:19:44,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:19:52,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-20,22:22:55,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,00:00:10,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,00:00:26,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,00:00:30,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,05:26:12,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,21:29:57,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,21:44:10,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,21:44:39,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,21:53:18,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,21:53:24,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,21:55:30,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,21:57:09,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:06:34,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:06:48,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:06:57,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:04,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:07,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:12,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:16,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:21,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:30,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:37,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:07:45,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d6,55.0269,-6.821783,2018-08-20,22:08:01,NHMSYS0000080185,Nyctalus leisleri,24,90,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d7,55.024583,-6.821733,2018-08-20,00:03:49,NHMSYS0000080185,Nyctalus leisleri,6,70,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d7,55.024583,-6.821733,2018-08-20,22:21:49,NHMSYS0000080185,Nyctalus leisleri,6,70,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d7,55.024583,-6.821733,2018-08-20,22:37:19,NHMSYS0000080185,Nyctalus leisleri,6,70,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d7,55.024583,-6.821733,2018-08-20,22:50:56,NHMSYS0000080185,Nyctalus leisleri,6,70,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d7,55.024583,-6.821733,2018-08-20,22:51:03,NHMSYS0000080185,Nyctalus leisleri,6,70,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d7,55.024583,-6.821733,2018-08-20,23:06:44,NHMSYS0000080185,Nyctalus leisleri,6,70,medium/high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,00:32:15,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,00:52:16,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,00:52:18,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,01:26:36,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,01:26:43,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,01:26:50,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,01:26:55,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,01:26:58,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,05:34:01,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,05:34:04,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,05:34:06,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,05:34:08,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,21:36:41,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,21:36:45,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,21:36:49,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,22:20:40,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,22:20:46,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,22:31:55,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d8,55.022133,-6.82135,2018-08-20,23:48:37,NHMSYS0000080185,Nyctalus leisleri,19,88,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-21,01:00:04,NHMSYS0000080185,Nyctalus leisleri,14,85,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
d10,55.017283,-6.81975,2018-08-21,01:00:09,NHMSYS0000080185,Nyctalus leisleri,14,85,high,Pass 1s gap,Wildlife Acoustics,SM2,,No,No,,,,,,,,,,,Rigged Hill,306,100,1,No
